#T80 M@ Reflectivity, in Angstroms.
#Stolen from JPLUS-ETC, just using it for testing dont kill me please.
2053.8 0.83516
2110.24 0.82363
2162.97 0.80985
2227.11 0.80107
2317.68 0.8104
2350.62 0.82088
2392.75 0.83531
2422.11 0.8465
2469.69 0.86196
2519.34 0.87527
2571.77 0.88631
2653.47 0.89866
2716.85 0.9048
2803.54 0.90804
2882.85 0.90766
2962.05 0.905
3071.95 0.89773
3183.64 0.89357
3185.56 0.90401
3258.46 0.88953
3337.99 0.88625
3412.99 0.88352
3492.64 0.8775
3580.76 0.87272
3662.06 0.87074
3762.74 0.87028
3840.33 0.8718
3922.23 0.87543
3995.73 0.87953
4084.09 0.88544
4172.98 0.89177
4246.35 0.89664
4323.05 0.90119
4436.91 0.9073
4495.45 0.91001
4590.45 0.91375
4668.83 0.91662
4754.07 0.91973
4828.6 0.92296
4920.14 0.92417
4993.69 0.92413
5098.44 0.92406
5171.48 0.92451
5262.25 0.92511
5375.26 0.92586
5525.16 0.92577
5599.48 0.92454
5678.75 0.9233
5749.39 0.92266
5851.86 0.92
5912.22 0.9194
6011.64 0.91716
6079.14 0.91619
6155.39 0.9145
6281.1 0.91165
6349.28 0.90976
6433.77 0.90711
6517.29 0.90422
6609.68 0.9007
6677.12 0.89835
6772.32 0.89413
6855.6 0.89033
6947.71 0.88612
7030.99 0.88194
7151.6 0.87517
7226.07 0.87043
7312.35 0.86484
7399.13 0.85878
7479.83 0.85277
7551.94 0.84755
7640.3 0.84127
7716.82 0.83476
7794.57 0.82835
7876.48 0.82172
7955.55 0.8162
